,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
910,Iraq,2011,7.546471200426,1.4089325619927502,0.287718045422664
911,Iraq,2012,13.9364301737537,1.5372863219952009,0.911000025586115
912,Iraq,2013,7.62857118471159,1.7067548114199522,1.102387284658872
913,Iraq,2014,0.197016710359037,1.6224506188885304,-0.493944367212793
914,Iraq,2015,4.72286401884131,1.5673853585289856,-0.339395601434499
915,Iraq,2016,13.7873730187089,1.7991436121614794,1.478629696081903
916,Iraq,2017,-1.81975035118309,1.9013987058051252,0.568354260062637
917,Iraq,2018,2.63385099105624,2.291713958936985,2.052779629754642
918,Iraq,2019,5.51379057542323,2.225107976970274,-0.290638287151712
919,Iraq,2020,-11.3241992616186,1.9861571647404967,-1.073884120244513
920,Ireland,1981,3.32521653679976,0.3527675767096774,-0.242314601780827
921,Ireland,1982,2.28346757634095,0.3502354175806452,-0.07177981470548
922,Ireland,1983,-0.244299977189641,0.3451584701290322,-0.144958139490388
923,Ireland,1984,4.3543723442537,0.3414853803225807,-0.106417490061258
924,Ireland,1985,3.08561449189358,0.3583362582580646,0.493458253456293
925,Ireland,1986,-0.428330496226593,0.3870099288387096,0.800188926457869
926,Ireland,1987,4.66309127341739,0.3913891533225807,0.113155352293199
927,Ireland,1988,5.21741415420169,0.3895162319354839,-0.047853175572116
928,Ireland,1989,5.81391856696729,0.4013009335483871,0.302547125041381
929,Ireland,1990,8.46652828559868,0.4213141065328625,0.498707361767507
930,Ireland,1991,1.9296393227427,0.4364457110236983,0.359152571827201
931,Ireland,1992,3.3432742362947,0.4394967844367181,0.06990728367712401
932,Ireland,1993,2.69260913320606,0.449041540419174,0.217174648835918
933,Ireland,1994,5.75582725039826,0.4668545681852921,0.39668997548623
934,Ireland,1995,9.63442204331268,0.4759034864660703,0.193827347903057
935,Ireland,1996,7.3732255028176,0.5032861943043548,0.575383635905275
936,Ireland,1997,11.0148683108509,0.5253293933395264,0.437985370642639
937,Ireland,1998,8.7571985111741,0.5652105990813676,0.7591657015099761
938,Ireland,1999,10.5225416363094,0.5978690587446064,0.577810460672858
939,Ireland,2000,9.39941800586617,0.6218300394210157,0.400773050987486
940,Ireland,2001,5.30448439198008,0.6590399724729297,0.59839394517769
941,Ireland,2002,5.896231721308,0.6547413549965975,-0.06522544391658601
942,Ireland,2003,3.00958432113528,0.6376837885500383,-0.26052373683724
943,Ireland,2004,6.78587281687312,0.6462571915743068,0.134445993111456
944,Ireland,2005,5.73621145046789,0.674896226612709,0.443152283824284
945,Ireland,2006,4.98050201627498,0.6892015806238445,0.21196375749400398
946,Ireland,2007,5.30546834964632,0.7093877896271398,0.292892668426896
947,Ireland,2008,-4.4865993139414,0.7066427373718753,-0.038696074212205
948,Ireland,2009,-5.10047112116175,0.6458302637329303,-0.860583013491612
949,Ireland,2010,1.75508074327075,0.6448266826326965,-0.015539394119331001
950,Ireland,2011,1.06852665397403,0.6167183262646689,-0.435905602622813
951,Ireland,2012,-0.0523547853082533,0.6056755827805959,-0.17905651597799302
952,Ireland,2013,1.26701466133446,0.5929557640862628,-0.21001042564631
953,Ireland,2014,8.71369780843101,0.590845836474685,-0.035583221200812
954,Ireland,2015,25.176245193701,0.6281337566804134,0.631093897998991
955,Ireland,2016,2.04223252701499,0.6540443068619561,0.412500520883893
956,Ireland,2017,8.940012771816,0.6570445977646346,0.045872899912141996
957,Ireland,2018,9.03016110018034,0.6717182298480192,0.22332779438879
958,Ireland,2019,4.91700697830244,0.6721480325029145,0.006398555760389
959,Ireland,2020,5.86697550911293,0.6296684250836451,-0.63199779460911
960,Italy,1981,0.844227607248143,6.0754541507957,-0.209807821888994
961,Italy,1982,0.413585694627969,5.9547304076344085,-0.19870735613316998
962,Italy,1983,1.16920349453939,5.829625083698925,-0.210094018320441
963,Italy,1984,3.22585231527985,5.920382173053763,0.15568254913788102
964,Italy,1985,2.79808576720868,5.896298179258064,-0.040679795816754995
965,Italy,1986,2.85997186384608,6.057094564827957,0.272707350750238
966,Italy,1987,3.19196062848015,6.237036625053764,0.297076524561272
967,Italy,1988,4.19437730753005,6.390607123860215,0.24622350009869598
968,Italy,1989,3.38838345408922,6.568247981677418,0.277971802012295
969,Italy,1990,1.98577494287171,6.677589526540388,0.16646987928589901
970,Italy,1991,1.53844755776618,6.8872764681241705,0.31401591959249997
971,Italy,1992,0.834275453554895,6.859184291708431,-0.040788512768082
972,Italy,1993,-0.852805763831867,6.714193226187527,-0.211382373405789
973,Italy,1994,2.15102363802566,6.69900963006757,-0.022614178067941998
974,Italy,1995,2.88683675924553,6.971029640898279,0.40606003850149003
975,Italy,1996,1.26678480191715,6.968873213981032,-0.003093412348436
976,Italy,1997,1.83021223388438,7.089423764247528,0.172984278182368
977,Italy,1998,1.81061516197623,7.252492654899914,0.230017129847357
978,Italy,1999,1.6257275993546,7.456978124104172,0.281951983868751
979,Italy,2000,3.78695514323979,7.557426690415441,0.13470411826283302
980,Italy,2001,1.95137155605238,7.551132568369709,-0.008328393120523
981,Italy,2002,0.253942998968455,7.500067400518502,-0.067625839420578
982,Italy,2003,0.138626890776507,7.739224496513659,0.318873262363779
983,Italy,2004,1.42359415817907,7.911071424166852,0.222046702134828
984,Italy,2005,0.817848973650598,7.920898822247827,0.012422335173154001
985,Italy,2006,1.79063968081796,7.884243155721288,-0.04627715534452
986,Italy,2007,1.48707298036786,7.73387820484271,-0.190715770567608
987,Italy,2008,-0.962012840579291,7.60285831551978,-0.169410334443705
988,Italy,2009,-5.2809372082931,7.098139773953633,-0.663853672684996
989,Italy,2010,1.71329583916922,7.332237862110505,0.329802026463166
990,Italy,2011,0.707333347034435,7.192485010878692,-0.190600542235527
991,Italy,2012,-2.98090576823772,6.997958683260574,-0.270457744887747
992,Italy,2013,-1.84106545088248,6.690960699472425,-0.43869647947836704
993,Italy,2014,-0.00454754236383792,6.344352426338411,-0.518024673439412
994,Italy,2015,0.778304350716581,6.519272338000345,0.27570963891564204
995,Italy,2016,1.29346273155907,6.541363603828255,0.033886091395725
996,Italy,2017,1.66785904106857,6.617740067100572,0.11675923843710001
997,Italy,2018,0.925810941012742,6.673104680060307,0.083660905986584
998,Italy,2019,0.500233912506772,6.556385550882416,-0.174909783037955
999,Italy,2020,-9.0256689277568,5.923842370270746,-0.964774227663497
1000,Japan,1981,4.26062449346863,15.136619088220687,-0.140218207835001
1001,Japan,1982,3.27974274286728,14.558352123797455,-0.38203178731850396
1002,Japan,1983,3.63019857224671,14.754850077472794,0.134972661743864
1003,Japan,1984,4.41088015361535,16.006629555535604,0.848385087947443
1004,Japan,1985,5.15980790471274,16.131633964163534,0.078095396781829
1005,Japan,1986,3.29404761337059,16.154048996788376,0.013895078870892998
1006,Japan,1987,4.64886139754491,16.47890424770208,0.201098344432586
1007,Japan,1988,6.66163652201594,17.524748172916503,0.6346562304713079
